User ID,Session ID,Timestamp,Session Start Time,Session End Time,Page Visited,Session Duration (seconds),Traffic Source,Social Media Source,Paid Campaign,Device Type,Exit Page,Region,City,Latitude,Longitude,Age,Gender,Day of Week,Hour of Day,Weekend Flag,Pages Viewed,Add to Cart,Made Purchase
c52748e1-2cb8-4e84-8d5f-6b437a9df7b7,d694796d-c006-4935-9fe4-c648217adcaf,2025-02-22 08:13:24,2025-02-22 08:13:24,2025-02-22 08:19:32.860,Cart,368.86,Referral,,,Mobile,https://ibarra.com/,Germany,Cherylchester,-32.788076,-15.795005,25,Female,5,8,1,7,True,False
ba9c82be-dd14-4b70-a8ef-bd733e3e51f8,e40cd460-0557-479e-8fa6-a30388c43f31,2025-01-02 10:12:56,2025-01-02 10:12:56,2025-01-02 10:18:48.430,Cart,352.43,Paid Search,,Google Ads,Mobile,http://thompson.com/,Germany,Smallport,4.192966,91.513328,19,Female,3,10,0,3,True,False
326e667f-bf3c-4f67-96f4-ca3448fe5d37,24a02730-c55c-482f-9912-1b1468c4aa1f,2025-01-29 16:26:46,2025-01-29 16:26:46,2025-01-29 16:29:59.140,Product Page,193.14,Social Media,LinkedIn,,Desktop,http://www.santana.com/,USA,Batesview,-66.157883,156.913165,29,Male,2,16,0,8,False,False
9490c1b0-edbf-4d3a-ab42-b3af951f292c,d04aca9f-6d93-4928-9adc-5ab7156f1ef1,2025-02-22 22:16:41,2025-02-22 22:16:41,2025-02-22 22:18:32.780,Homepage,111.78,Paid Search,,Facebook Ads,Desktop,http://atkinson-melendez.net/,Brazil,New Danielberg,-10.171009,170.925436,35,Female,5,22,1,2,True,True
b8d45eae-164e-49de-9878-25360a74ee48,144d3574-db46-44b9-a857-3591f6eceaf2,2025-01-08 03:13:01,2025-01-08 03:13:01,2025-01-08 03:14:04.000,Checkout,63.0,Paid Search,,Facebook Ads,Desktop,https://thomas-estes.org/,Australia,Tylershire,1.35167,160.666482,43,Male,2,3,0,1,True,True
fb3f9f21-ad40-46d9-b24f-c04380f0f13f,515a3907-2db3-4517-aaf8-a18f9bc11ad9,2025-01-29 05:57:33,2025-01-29 05:57:33,2025-01-29 06:00:32.110,404 Error,179.11,Organic,,,Desktop,http://www.jackson.com/,Canada,East Stephen,9.468989,-37.844257,48,Female,2,5,0,4,True,True
9b7bd155-8f1a-4dd0-ae35-4495ab755b52,775e19bc-e0ac-4681-bee8-a84ab6987a80,2025-02-16 04:35:49,2025-02-16 04:35:49,2025-02-16 04:39:00.640,404 Error,191.64,Organic,,,Desktop,http://www.thomas.biz/,India,West Pedrostad,-26.206726,173.159577,60,Female,6,4,1,2,False,False
1b61b8ef-0092-4205-b6da-c6db037aa606,1c21fd80-3fa1-4aa1-be75-05069dca0f74,2025-02-19 01:26:22,2025-02-19 01:26:22,2025-02-19 01:28:57.690,Cart,155.69,Direct,,,Tablet,https://savage.com/,Australia,Josephburgh,77.641823,2.112433,62,Male,2,1,0,4,False,False
7c4bf21b-6bb0-4b15-b394-c7ce6afecd9a,4bca6efd-a8a3-4cba-8931-486a7cc9c9a8,2025-02-15 09:03:54,2025-02-15 09:03:54,2025-02-15 09:13:46.670,Cart,592.67,Paid Search,,Instagram Ads,Tablet,https://www.rice.com/,Germany,Lake Justin,35.485752,-171.070722,62,Male,5,9,1,10,True,False
5264cc47-ea0a-4b25-9986-92bde10c78c0,cf0d1c52-5af6-4d69-8746-cc0419dd9195,2025-01-27 01:51:17,2025-01-27 01:51:17,2025-01-27 01:59:00.360,Blog,463.36,Social Media,Facebook,,Desktop,http://miller-collins.biz/,India,West Sheliashire,-31.512377,-156.704988,19,Female,0,1,0,9,False,False
51ce7ffb-3f5a-4dc5-afe5-8e3f1ec70b73,13dac9ac-d083-4b3d-959d-2fe6e54b813e,2025-01-07 00:15:23,2025-01-07 00:15:23,2025-01-07 00:20:35.720,Homepage,312.72,Social Media,Instagram,,Tablet,http://duran-hammond.com/,India,West Aaronport,56.891162,88.311373,53,Female,1,0,0,1,False,False
9204fc78-d058-4bf0-9b84-c493b646e4d7,d4d9b228-f7d2-43d0-8235-eacf0e74e3d9,2025-02-04 05:32:55,2025-02-04 05:32:55,2025-02-04 05:36:41.330,Product Page,226.33,Referral,,,Mobile,http://garcia-rangel.com/,Brazil,Lake Jonathanbury,74.940865,107.248647,34,Female,1,5,0,2,True,True
1ba9e013-b2ee-4982-944d-b77b3799422d,085e0935-e3ce-4c4c-b43b-8ac43cf76e15,2025-02-01 06:56:18,2025-02-01 06:56:18,2025-02-01 06:59:05.130,Checkout,167.13,Direct,,,Desktop,https://frye.biz/,Canada,South Tammyhaven,-39.095849,91.004542,38,Male,5,6,1,7,True,True
46918137-0638-4d54-a251-3b7c342bfac4,d970dbbb-c8fa-440b-91e5-b8de659963fc,2025-03-03 19:32:50,2025-03-03 19:32:50,2025-03-03 19:34:43.960,Cart,113.96,Paid Search,,Bing Ads,Desktop,https://lawson.net/,Canada,North Antonio,-85.349071,82.54783,22,Female,0,19,0,4,False,False
dfc9654e-52cf-4390-8e1e-2c79fc986857,087a046b-079e-4211-acc7-d000f05c0f69,2025-03-02 12:09:41,2025-03-02 12:09:41,2025-03-02 12:16:03.770,Blog,382.77,Paid Search,,Facebook Ads,Mobile,https://www.harris.com/,USA,Vargasfurt,-25.061123,67.77925,63,Female,6,12,1,1,False,False
1e61196e-4ae1-4656-a3cb-5d74f5098004,365ffc34-3f70-49fa-ae82-97174610e120,2025-02-18 08:52:18,2025-02-18 08:52:18,2025-02-18 08:57:24.490,Cart,306.49,Direct,,,Tablet,http://www.bennett.info/,UK,Ericfurt,65.815817,-121.362659,24,Male,1,8,0,8,False,False
33a89ecd-f8b7-46e7-a264-63bfef010441,e46be951-5164-4b64-b511-bb9840e9d6d1,2025-02-12 21:32:41,2025-02-12 21:32:41,2025-02-12 21:35:30.390,404 Error,169.39,Direct,,,Mobile,https://www.torres.com/,UK,North Megan,-19.474983,0.967672,41,Female,2,21,0,4,True,True
41e0824a-e07d-4eff-8f6e-0a8805a23d5a,438d109b-507e-4d8e-9c78-8729778f65e3,2025-01-10 01:11:10,2025-01-10 01:11:10,2025-01-10 01:15:05.690,Blog,235.69,Referral,,,Tablet,https://www.williams.biz/,Brazil,Lake Marcus,-1.670013,-148.350908,59,Female,4,1,0,9,False,False
ead08da9-b8e4-44b9-843b-0cd4e4853349,8d3b6cd1-c242-4835-8f53-0e4d38c1af43,2025-02-16 20:47:53,2025-02-16 20:47:53,2025-02-16 20:54:34.770,Homepage,401.77,Organic,,,Desktop,https://www.holt.biz/,Canada,South Denise,-82.063895,-150.521722,27,Male,6,20,1,6,False,False
d12d7a21-82ed-4d42-a3d4-bf9126e33abb,9288c33b-c65b-46f4-bdf7-7d531933648b,2025-02-01 15:44:07,2025-02-01 15:44:07,2025-02-01 15:46:26.890,Checkout,139.89,Organic,,,Desktop,https://reyes.com/,India,Port Christopherside,-49.554235,134.931455,31,Male,5,15,1,7,False,False
4f3254b6-091f-4f2d-8e5d-cba1572029b9,758bc2a2-eb4a-40c9-9771-c0aabb4974b6,2025-02-10 03:49:30,2025-02-10 03:49:30,2025-02-10 03:51:42.310,Checkout,132.31,Paid Search,,Instagram Ads,Tablet,https://hernandez-garcia.info/,USA,Rodriguezberg,-18.690958,36.240434,58,Female,0,3,0,10,False,False
a368bff8-849f-4a06-bf91-ac760417a097,364c3d19-3cfa-413f-8a4c-111f9be86d6b,2025-03-05 02:56:49,2025-03-05 02:56:49,2025-03-05 03:06:44.720,Checkout,595.72,Referral,,,Tablet,http://www.black-booth.com/,UK,Lake Edwardmouth,56.642434,-29.932477,47,Female,2,2,0,1,True,False
77f1467a-a70a-4180-a4d3-1ec7a76fa32a,67b5c716-be15-4374-976f-0d4a3468b96b,2025-01-23 15:46:11,2025-01-23 15:46:11,2025-01-23 15:55:31.800,Cart,560.8,Paid Search,,Instagram Ads,Desktop,http://www.taylor.info/,India,Matthewbury,51.937533,102.589821,63,Male,3,15,0,9,False,False
2bb1669c-25e8-4b69-8219-4aa6aa49c793,a5529a0d-bd64-44f2-9bc9-4b42e28eabcc,2025-01-04 15:53:57,2025-01-04 15:53:57,2025-01-04 16:03:12.890,Product Page,555.89,Paid Search,,Facebook Ads,Mobile,https://garcia-jenkins.com/,UK,Lake Ernestport,-4.037208,34.803895,63,Female,5,15,1,4,True,False
cbe21354-f119-4c03-bda9-2d5f40968934,6bfdd011-3648-4233-a8d2-e6088152953d,2025-01-11 18:16:23,2025-01-11 18:16:23,2025-01-11 18:21:08.290,Product Page,285.29,Paid Search,,Bing Ads,Tablet,https://www.jones.com/,UK,Johnsonbury,55.529052,-42.237561,39,Female,5,18,1,9,False,False
0505928b-8711-407d-81b0-bfddce103839,3a6665f2-412a-46ee-bd06-de59925fe670,2025-02-07 14:05:31,2025-02-07 14:05:31,2025-02-07 14:06:47.140,Homepage,76.14,Social Media,Twitter,,Desktop,https://klein.com/,Brazil,East Williamside,79.810102,128.951927,65,Male,4,14,0,4,False,False
539ff81c-6961-4b49-ad45-b0f30e0c52c9,af9adcb9-6099-4967-8937-6b59841b6abd,2025-01-23 12:56:19,2025-01-23 12:56:19,2025-01-23 13:02:47.260,Cart,388.26,Paid Search,,Bing Ads,Tablet,http://www.andrews.com/,USA,Kimstad,-50.800554,11.010062,55,Female,3,12,0,7,True,True
b0537df3-c947-4a8b-9b71-bd496e6355bc,6c98106f-e253-4b49-8bb9-4e8113478b3e,2025-01-08 05:36:54,2025-01-08 05:36:54,2025-01-08 05:38:41.980,404 Error,107.98,Referral,,,Desktop,https://cox-willis.info/,Brazil,Cordovaberg,-43.064385,-116.777335,55,Female,2,5,0,4,False,False
5b950540-86d3-437d-ae45-b40d05ed4064,57b30518-53e2-4275-a85b-ffbc723bcf3c,2025-02-19 03:25:57,2025-02-19 03:25:57,2025-02-19 03:27:04.820,Blog,67.82,Organic,,,Mobile,https://www.snyder.com/,India,Patriciastad,6.056649,61.503958,46,Female,2,3,0,9,False,False
8d4eebd0-adeb-4091-bad3-449c00f60643,3b2da298-35f3-4c9b-95cb-d21d71532bf0,2025-01-26 11:07:59,2025-01-26 11:07:59,2025-01-26 11:09:43.050,Product Page,104.05,Social Media,LinkedIn,,Desktop,http://reed.info/,UK,Stewartland,-30.152845,-21.976259,19,Male,6,11,1,2,False,False
ae3668c3-9756-4b24-833c-48f5d029302e,e4341cf1-62df-46b2-8b52-2d044885c9cb,2025-01-08 06:56:05,2025-01-08 06:56:05,2025-01-08 07:02:38.720,Cart,393.72,Referral,,,Tablet,http://www.wheeler.biz/,Canada,Zacharymouth,-58.022848,179.919088,31,Female,2,6,0,2,False,False
463e8e54-94ee-46d7-ac69-f3194c3c4784,249480c8-c108-4cea-b384-9d6a82f4d141,2025-02-05 05:19:43,2025-02-05 05:19:43,2025-02-05 05:25:13.170,404 Error,330.17,Social Media,Facebook,,Desktop,https://www.huber.info/,UK,Shawton,-3.701324,-5.109643,42,Female,2,5,0,10,False,False
26304916-14ae-4951-a92b-b1c1c2ef307f,33e2d388-91fe-4b71-b0c9-fd7695f629ad,2025-01-16 13:07:03,2025-01-16 13:07:03,2025-01-16 13:13:53.150,Cart,410.15,Social Media,Facebook,,Mobile,https://www.greene-price.com/,Australia,South Tiffany,41.115522,-36.701024,36,Female,3,13,0,10,False,False
9f462bc6-8e4a-4339-a291-5b22d3e170bf,bb3ce4cd-24a3-4007-ab4b-093d637441f9,2025-01-07 10:41:10,2025-01-07 10:41:10,2025-01-07 10:45:37.020,Cart,267.02,Social Media,LinkedIn,,Desktop,https://williams.com/,Canada,South Frankbury,-65.606998,21.116326,60,Male,1,10,0,8,False,False
3fb040ac-56fe-41c3-9a33-5926db4d5e02,be8ab727-9167-48ba-a398-55b82ed4c2a3,2025-03-01 09:48:01,2025-03-01 09:48:01,2025-03-01 09:55:16.090,Product Page,435.09,Direct,,,Mobile,https://www.sanchez-goodwin.com/,India,Sextonshire,38.042076,-138.535643,44,Female,5,9,1,4,False,False
ece5fdfe-d64c-4c41-bc03-71781f53b3b0,fb4ebb37-5c05-4b51-ae38-35b8f86f8ae3,2025-02-07 03:45:51,2025-02-07 03:45:51,2025-02-07 03:48:00.920,Checkout,129.92,Paid Search,,Instagram Ads,Tablet,https://www.hamilton-harper.com/,Brazil,Lynchbury,84.338036,77.65778,40,Female,4,3,0,2,True,True
200e1217-538e-4d67-aaa5-83c874bd01cb,9daf0578-c25c-444d-9198-fcf08db5f136,2025-02-08 01:48:25,2025-02-08 01:48:25,2025-02-08 01:55:27.180,Product Page,422.18,Social Media,LinkedIn,,Desktop,http://www.ortega.com/,Australia,Port Monica,16.356746,-166.229885,40,Male,5,1,1,1,False,False
5f536802-5b0c-4e68-8d4b-71d92f3deff3,277e5741-05ea-46d3-ac22-b03ad69e665a,2025-01-17 07:35:49,2025-01-17 07:35:49,2025-01-17 07:37:27.970,Homepage,98.97,Social Media,Facebook,,Desktop,https://www.smith.net/,Australia,Reidmouth,55.537381,89.619183,39,Male,4,7,0,4,True,False
dd1c1827-b6b2-4de1-a3fb-85a8046e2347,79fc76bf-23de-4f12-83ba-be6dda5dc0ae,2025-02-21 20:55:25,2025-02-21 20:55:25,2025-02-21 20:58:25.340,Product Page,180.34,Organic,,,Desktop,http://smith-mora.com/,UK,South Dalechester,-50.792028,-92.97525,64,Male,4,20,0,1,True,False
0cf43e00-9c0d-46fb-88d8-0c8c5df1b445,e2ef06bc-a99e-4ba8-ad0a-fba9ad779fd3,2025-02-26 11:27:44,2025-02-26 11:27:44,2025-02-26 11:31:58.550,Blog,254.55,Direct,,,Mobile,https://steele.com/,Brazil,North Larry,-29.261086,-46.022276,26,Female,2,11,0,2,True,True
8f8e7159-61a6-47e4-ab8f-42d92755b223,9bba5c73-2efe-4a37-8404-775a45ec5b83,2025-01-21 20:28:50,2025-01-21 20:28:50,2025-01-21 20:36:10.540,Cart,440.54,Direct,,,Mobile,https://www.olson-johnson.com/,India,New Micheal,86.167295,14.688345,37,Female,1,20,0,6,False,False
2c853b14-19ea-4eaa-a259-78ef4634f266,ccffa403-ac9b-47f4-8fb6-fd2005121c84,2025-01-01 11:06:12,2025-01-01 11:06:12,2025-01-01 11:07:57.000,Product Page,105.0,Direct,,,Mobile,http://fisher.info/,Germany,New Jeffreyville,-22.135016,142.368268,50,Male,2,11,0,2,False,False
7358b25f-d390-495a-ad25-7e93d10a8aee,412483d1-8512-4aa8-a7e3-a012fd01530e,2025-02-06 10:40:48,2025-02-06 10:40:48,2025-02-06 10:50:44.530,404 Error,596.53,Social Media,Twitter,,Desktop,https://lee.info/,USA,West Deannashire,83.198846,-154.766785,62,Female,3,10,0,1,True,True
488f2ef7-6ae2-4ba2-a3a0-715f2df02068,bc841743-dacb-477d-b839-9335ebd3e6a9,2025-01-20 21:15:18,2025-01-20 21:15:18,2025-01-20 21:21:02.530,Blog,344.53,Referral,,,Mobile,https://reynolds.com/,India,Youngfurt,-70.522293,127.427412,50,Female,0,21,0,9,True,False
0727773d-5171-4d25-91c0-a722315a1af0,bfc65a0f-89b4-48a5-aa32-7c53f834a7b4,2025-02-08 23:07:18,2025-02-08 23:07:18,2025-02-08 23:16:22.220,404 Error,544.22,Direct,,,Tablet,https://brandt.net/,Germany,Warnerburgh,76.16159,-15.543908,33,Male,5,23,1,4,True,True
2823ab9f-89e1-482e-86d5-8414ae11abbf,50dd5d9f-0831-4a8e-949b-81e46ecb1e6f,2025-02-03 16:15:05,2025-02-03 16:15:05,2025-02-03 16:15:40.450,Checkout,35.45,Direct,,,Tablet,http://www.jackson.info/,Canada,New Timothy,87.972909,-51.32966,25,Female,0,16,0,7,True,False
d6c1503e-a7a9-4faf-9101-e5f7247fc341,28f72ddb-330e-4dd0-91d5-51f1e3c3c8af,2025-03-03 23:44:32,2025-03-03 23:44:32,2025-03-03 23:48:26.800,Product Page,234.8,Organic,,,Desktop,https://www.woods.com/,Brazil,Cameronhaven,-86.897667,153.907631,20,Female,0,23,0,1,False,False
c5268397-b873-48e2-9dab-f0d8e6731ec9,2fb0426c-4e39-4c46-a095-a8d15066240b,2025-02-15 09:21:10,2025-02-15 09:21:10,2025-02-15 09:21:41.160,Blog,31.16,Social Media,LinkedIn,,Desktop,http://weber.com/,Brazil,Ericfort,55.391884,-85.110221,43,Male,5,9,1,4,False,False
27ed02ba-fc83-4790-86c8-5cc096c10c27,8366d458-87af-4e41-97ea-5cc989c84acc,2025-03-05 05:15:44,2025-03-05 05:15:44,2025-03-05 05:24:06.350,Homepage,502.35,Paid Search,,Google Ads,Tablet,https://steele.info/,Germany,West Christineberg,1.557158,166.437711,52,Male,2,5,0,6,False,False
bdf72a22-37b8-40bb-b3b5-c307720afbc8,bf0e72c1-3c81-4fd6-a966-de75da5c9aaf,2025-02-27 05:17:32,2025-02-27 05:17:32,2025-02-27 05:20:47.760,Blog,195.76,Referral,,,Mobile,http://www.rodriguez.com/,Canada,Ginamouth,79.974007,-45.285043,22,Male,3,5,0,8,False,False
ce4625e4-dfb9-421e-b083-4275a62e19e8,76270a16-e370-40f2-862a-13b3003d3a48,2025-02-18 06:57:49,2025-02-18 06:57:49,2025-02-18 07:00:35.070,Cart,166.07,Referral,,,Tablet,https://www.hayden-frank.com/,India,Trevorberg,83.221061,124.298752,47,Male,1,6,0,9,True,False
3084ec03-17e1-4c13-b684-305769c236c7,24ef7338-6e0b-462b-8a43-8a750085df39,2025-01-13 01:01:10,2025-01-13 01:01:10,2025-01-13 01:10:02.670,Cart,532.67,Organic,,,Desktop,http://johnston-smith.net/,India,Lake Frank,83.385444,31.65936,45,Male,0,1,0,8,True,False
a93ca773-78f1-4697-99a6-35b9f28ae943,bf429f88-e841-4349-a221-bb51d64d82c0,2025-01-01 19:56:38,2025-01-01 19:56:38,2025-01-01 20:06:19.010,Homepage,581.01,Social Media,Twitter,,Tablet,https://www.oliver.com/,Brazil,Lake Wandaton,65.957263,-26.171199,37,Male,2,19,0,9,True,True
7b132018-fe56-4207-abd0-c8e05b0e6aa9,9a3b9690-4495-4e27-a7a7-ec18248ed4cd,2025-01-12 10:36:16,2025-01-12 10:36:16,2025-01-12 10:43:07.450,Checkout,411.45,Referral,,,Mobile,http://hodge.info/,Brazil,Rodrigueztown,-34.486383,-94.714607,53,Female,6,10,1,2,True,True
b05c6943-2602-4537-bafd-9e382a0fc77d,727ab3e4-f02b-4d7b-a49f-de5e8170659d,2025-02-14 07:35:37,2025-02-14 07:35:37,2025-02-14 07:45:08.350,Cart,571.35,Paid Search,,Facebook Ads,Tablet,http://www.webb.com/,Germany,West Melissahaven,-69.139846,65.656405,50,Male,4,7,0,7,True,True
d6083e1d-7882-446a-9f73-b027d434963a,5d8ffc05-c71a-437f-87b1-bf228241c642,2025-01-26 21:34:39,2025-01-26 21:34:39,2025-01-26 21:39:20.530,Blog,281.53,Organic,,,Desktop,https://www.blanchard.biz/,Australia,Port Gabriela,-36.401401,-83.83813,43,Male,6,21,1,4,False,False
6991b8e3-0739-4702-8ace-1ae813f3fc9e,f523a955-6a32-4c2d-8c11-5451befca0fc,2025-03-02 19:51:24,2025-03-02 19:51:24,2025-03-02 19:52:34.620,Homepage,70.62,Social Media,LinkedIn,,Mobile,https://martinez.com/,Australia,Smithchester,-53.525725,-74.526529,35,Male,6,19,1,7,False,False
eb9bd24d-a2b2-456f-b9b5-bcd8b002aa41,81d2f9ca-6b4f-422c-a6d9-4964c4ce3538,2025-01-16 01:16:15,2025-01-16 01:16:15,2025-01-16 01:20:58.370,Product Page,283.37,Social Media,LinkedIn,,Tablet,http://sloan.com/,Brazil,Moranport,-18.641208,176.546564,30,Female,3,1,0,2,True,False
ca23ed3d-4859-477e-9477-7519111585eb,2b5a8b0b-2fd1-405b-9bb7-e30e08d48ce1,2025-01-10 02:29:14,2025-01-10 02:29:14,2025-01-10 02:33:49.220,Checkout,275.22,Referral,,,Mobile,http://www.guerrero-cardenas.com/,Brazil,East Raymond,84.424619,11.995595,30,Female,4,2,0,2,True,False
d7157da3-24d0-4ba9-b8c6-3e46932b518c,acb0004e-f035-4888-92ae-53ddc35b1360,2025-02-22 16:37:12,2025-02-22 16:37:12,2025-02-22 16:45:50.480,Cart,518.48,Direct,,,Tablet,http://mccullough.com/,Australia,New Dustin,-3.338695,-45.460806,35,Female,5,16,1,2,True,False
eb0b582e-644a-435f-96c9-5e8cf699afb3,6d6898db-e4db-47d6-bbad-039a5dc3ac0c,2025-02-23 16:09:42,2025-02-23 16:09:42,2025-02-23 16:12:35.590,Homepage,173.59,Paid Search,,Instagram Ads,Tablet,http://valdez-myers.com/,USA,Tonyfort,60.331218,126.102849,20,Male,6,16,1,8,True,False
c2056529-6ec7-47e3-be49-bfc66f6852c5,f3aa92b2-9553-4ee7-bc0c-b361f3c2d879,2025-02-03 10:00:41,2025-02-03 10:00:41,2025-02-03 10:05:44.390,Blog,303.39,Organic,,,Tablet,http://www.le.com/,USA,New Joseph,-19.896892,19.120049,49,Male,0,10,0,4,True,False
f4cb43cb-089b-47f9-90f7-b248d5955781,19000151-af66-4490-ae4c-e15b989f7086,2025-01-16 20:41:49,2025-01-16 20:41:49,2025-01-16 20:43:20.880,Product Page,91.88,Paid Search,,Facebook Ads,Desktop,http://mendoza.com/,Australia,Port Timothyport,13.928949,11.786817,44,Male,3,20,0,8,False,False
0983f171-ff0e-4a87-8d77-21f744e81ba9,f2748ba8-d78a-42d0-a1be-0ac969486685,2025-02-27 17:07:45,2025-02-27 17:07:45,2025-02-27 17:17:43.750,Product Page,598.75,Social Media,LinkedIn,,Desktop,https://garner-kelly.com/,UK,Port Kayla,66.995612,-95.287019,56,Male,3,17,0,8,False,False
9d7af906-63f5-404e-b049-cc77dab78618,0320c0c6-386f-4a39-b1eb-a169776a2b62,2025-02-01 17:25:53,2025-02-01 17:25:53,2025-02-01 17:31:59.090,Product Page,366.09,Social Media,Facebook,,Tablet,https://www.macias-carr.biz/,Brazil,South Keithshire,-50.287079,167.600253,45,Male,5,17,1,5,False,False
bef95b73-bf7f-41cc-803e-8a5ea8b18e51,22d519ba-1faf-4821-b204-823b72ad9249,2025-02-08 03:02:36,2025-02-08 03:02:36,2025-02-08 03:06:38.640,Product Page,242.64,Paid Search,,Instagram Ads,Desktop,https://holloway-morgan.com/,Germany,Troyborough,20.741767,-5.678655,52,Male,5,3,1,1,True,False
c80614b8-ec59-4b6b-85f1-4297868af0dd,c96a0475-9119-421f-84be-e7b18041343b,2025-02-12 06:41:07,2025-02-12 06:41:07,2025-02-12 06:44:11.280,Homepage,184.28,Organic,,,Desktop,https://nichols-carpenter.com/,India,Wintersburgh,81.164737,-115.101426,23,Female,2,6,0,1,False,False
14b82fc9-0c5e-4d2f-b05e-f04040188a7f,2df4eaab-a45f-4bf3-8f17-9e495dea2975,2025-02-05 03:01:02,2025-02-05 03:01:02,2025-02-05 03:08:37.210,Blog,455.21,Social Media,Instagram,,Desktop,http://www.yu-cole.com/,India,Gregorystad,-1.529854,-0.378428,64,Female,2,3,0,7,True,True
d6c244b5-0fa8-4d6f-990e-c52a0a355b4f,c55a92ef-b99e-4d49-a9de-1083f9846ee1,2025-01-24 01:34:01,2025-01-24 01:34:01,2025-01-24 01:40:55.650,Cart,414.65,Social Media,Instagram,,Tablet,http://www.richmond.com/,UK,Jonesmouth,2.51942,80.569525,59,Female,4,1,0,4,False,False
f3458c37-886f-4195-a5ea-aa6478df8a80,2553585d-a307-484a-8adf-db1676e14f43,2025-02-15 01:16:31,2025-02-15 01:16:31,2025-02-15 01:23:41.620,Checkout,430.62,Paid Search,,Facebook Ads,Mobile,https://www.brooks.org/,Australia,Hendricksmouth,-87.535366,-17.524939,45,Female,5,1,1,6,False,False
1332a2d0-7bb3-4f23-9030-9b5226e77c93,039490fb-c1fd-408c-8840-11495d4ba6f5,2025-01-23 06:26:10,2025-01-23 06:26:10,2025-01-23 06:34:48.350,Cart,518.35,Direct,,,Tablet,https://www.petersen.com/,USA,West Mary,83.220238,-101.081202,36,Male,3,6,0,4,True,False
fbd60e87-3ad9-42ba-a780-b15fd38033e9,bb7f8a1e-8fe0-453a-b86e-e4aff3dbf2ec,2025-03-03 14:42:21,2025-03-03 14:42:21,2025-03-03 14:48:29.280,Blog,368.28,Direct,,,Mobile,http://may-nunez.info/,Canada,Port David,-43.110897,79.623382,34,Female,0,14,0,1,True,False
889aa10f-8054-4670-bb36-ec043cd80fbd,3e33f6dc-38f3-4272-ba77-4a8d0a34e52d,2025-01-28 19:58:57,2025-01-28 19:58:57,2025-01-28 20:03:26.790,404 Error,269.79,Referral,,,Desktop,http://good-sweeney.biz/,Australia,Scottton,47.646999,20.976058,49,Male,1,19,0,3,True,True
fb9035b9-5a9d-4971-9f02-7edf956cce6c,431a127f-8abc-4b30-88f6-0444fbbdbb9e,2025-01-14 05:12:36,2025-01-14 05:12:36,2025-01-14 05:14:20.970,Blog,104.97,Referral,,,Mobile,https://frost.net/,Canada,Port Dorothyberg,-23.62985,-148.044664,54,Male,1,5,0,10,True,False
d92adf75-ee8f-482c-b75c-b6eb85db1d4c,49d9a8d8-8909-4b21-a5db-a8c91a5852ad,2025-01-18 07:58:45,2025-01-18 07:58:45,2025-01-18 08:06:28.350,Homepage,463.35,Organic,,,Mobile,https://www.moore-prince.com/,USA,Port Ianfort,75.843925,-129.451583,50,Female,5,7,1,3,True,True
4348dc31-395f-4f10-bc75-552072f0c13c,25779072-d23e-4a87-960e-da45733bd743,2025-01-03 19:44:56,2025-01-03 19:44:56,2025-01-03 19:47:00.400,Product Page,124.4,Paid Search,,Bing Ads,Tablet,http://butler.com/,Australia,Whiteheadstad,67.669599,-130.997513,61,Male,4,19,0,4,True,True
62a67222-9dbe-43e2-8930-a5a2a3aaf351,ba794230-872b-4e22-b0f6-730b3b79e60a,2025-01-18 23:32:58,2025-01-18 23:32:58,2025-01-18 23:38:06.360,Homepage,308.36,Paid Search,,Instagram Ads,Tablet,http://www.zimmerman.com/,Australia,Johnborough,-34.150214,-104.406765,37,Female,5,23,1,2,False,False
06fe3317-1d0e-473f-bfee-b3d27fefe7ec,288f3554-3ebc-4468-a194-80c02d4c798e,2025-02-22 09:20:44,2025-02-22 09:20:44,2025-02-22 09:26:13.550,404 Error,329.55,Social Media,Facebook,,Mobile,http://henderson.org/,India,West Jillton,11.090963,68.132657,39,Female,5,9,1,5,False,False
ea033fa6-83a5-439c-99f6-00373c134eba,42979a62-0c9d-4ecf-901c-bd1c93f9d0a1,2025-02-20 14:31:35,2025-02-20 14:31:35,2025-02-20 14:37:10.680,404 Error,335.68,Paid Search,,Facebook Ads,Mobile,http://www.galvan-west.net/,Germany,Michaelburgh,-18.777758,133.30483,41,Male,3,14,0,10,True,True
b9dc0316-2ae1-42db-a151-65ee9a796aaa,c96b802d-7f7b-4b37-84ab-7cf7775a394c,2025-02-19 00:56:17,2025-02-19 00:56:17,2025-02-19 01:04:42.320,Product Page,505.32,Organic,,,Mobile,http://lamb.biz/,Australia,Lake Taylor,-19.954319,-49.389559,30,Male,2,0,0,4,False,False
ff1b750c-40f2-45f7-a037-7ba42a199535,dcea8550-bed7-422e-9f98-ac83d3834a39,2025-02-17 06:19:42,2025-02-17 06:19:42,2025-02-17 06:24:15.260,404 Error,273.26,Social Media,Instagram,,Mobile,http://reed.net/,India,Lake Mark,-18.528333,90.152024,47,Male,0,6,0,9,True,True
b016ab07-a262-48cf-a092-dbf05ed92b10,294b144e-75b6-435c-9a14-4d62b8648348,2025-01-24 17:25:35,2025-01-24 17:25:35,2025-01-24 17:31:51.910,Blog,376.91,Social Media,Facebook,,Mobile,https://www.peters.com/,USA,Jennatown,18.447523,32.69834,61,Female,4,17,0,4,True,False
